AccountDomain,AccountName,AccountSid,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,FileName,FileOriginIP,FileOriginUrl,FolderPath,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessLogonId,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,LocalIP,LocalPort,LogonId,MD5,MachineGroup,ProcessCommandLine,ProcessId,ProcessTokenElevation,RegistryKey,RegistryValueData,RegistryValueName,RemoteDeviceName,RemoteIP,RemotePort,RemoteUrl,ReportId,SHA1,SHA256,"Timestamp [UTC]","TimeGenerated [UTC]",FileSize,"InitiatingProcessCreationTime [UTC]",InitiatingProcessFileSize,"InitiatingProcessParentCreationTime [UTC]",InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,"ProcessCreationTime [UTC]",CreatedProcessSessionId,IsProcessRemoteSession,ProcessRemoteSessionDeviceName,ProcessRemoteSessionIP,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,InitiatingProcessUniqueId,SourceSystem,Type
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=north.sevenkingdoms.local,cn=MicrosoftDNS,DC=DomainDnsZones,DC=north,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=176163))""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1089164,,,"1/5/2026, 12:12:48.134 AM","1/5/2026, 12:12:48.134 AM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=_msdcs.sevenkingdoms.local,cn=MicrosoftDNS,DC=ForestDnsZones,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=176163))""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1089162,,,"1/5/2026, 12:12:48.133 AM","1/5/2026, 12:12:48.133 AM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=essos.local,cn=MicrosoftDNS,DC=ForestDnsZones,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=176163))""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1089163,,,"1/5/2026, 12:12:48.133 AM","1/5/2026, 12:12:48.133 AM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=RootDNSServers,cn=MicrosoftDNS,DC=DomainDnsZones,DC=north,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=176163))""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1089161,,,"1/5/2026, 12:12:48.132 AM","1/5/2026, 12:12:48.132 AM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
"nt authority",system,"S-1-5-18",ReadProcessMemoryApiCall,"{""TotalBytesCopied"":1488}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local","lsass.exe",,,"C:\Windows\System32","nt authority","network service",,"S-1-5-20",,"wmiprvse.exe -secured -Embedding","WmiPrvSE.exe","c:\windows\system32\wbem\wmiprvse.exe",4644,0,06c66ff5ccdc2d22344a3eb761a4d38a,"svchost.exe",844,67c25c8f28b5fa7f5baa85bf1d2726aed48e9cf0,b5c78bef3883e3099f7ef844da1446db29107e5c0223b97f29e7fafab5527f15,,,,df85bff9bae91aa8fdeb895b636fc774,UnassignedGroup,,596,TokenElevationTypeDefault,,,,,,,,1089235,4abb06fae97e53d878f017970ede88ac48d5b89e,,"1/5/2026, 12:17:36.704 AM","1/5/2026, 12:17:36.704 AM",59544,"10/2/2025, 2:05:16.885 PM",489472,"10/2/2025, 2:04:51.338 PM","Microsoft Corporation","WMI Provider Host","Wmiprvse.exe","Wmiprvse.exe","Microsoft® Windows® Operating System","10.0.17763.1","10/2/2025, 2:04:49.890 PM",,false,,,0,false,,,5910974510923890,,DeviceEvents
"nt authority",system,"S-1-5-18",ReadProcessMemoryApiCall,"{""TotalBytesCopied"":1488}",,71a0557094bd79802ccb878bb11ac78612973c24,"castelblack.north.sevenkingdoms.local","lsass.exe",,,"C:\Windows\System32","nt authority","network service",,"S-1-5-20",,"wmiprvse.exe -secured -Embedding","WmiPrvSE.exe","c:\windows\system32\wbem\wmiprvse.exe",3924,0,06c66ff5ccdc2d22344a3eb761a4d38a,"svchost.exe",748,67c25c8f28b5fa7f5baa85bf1d2726aed48e9cf0,b5c78bef3883e3099f7ef844da1446db29107e5c0223b97f29e7fafab5527f15,,,,df85bff9bae91aa8fdeb895b636fc774,UnassignedGroup,,592,TokenElevationTypeDefault,,,,,,,,1067801,4abb06fae97e53d878f017970ede88ac48d5b89e,,"1/5/2026, 12:17:35.436 AM","1/5/2026, 12:17:35.436 AM",59544,"9/23/2025, 12:59:28.117 PM",489472,"9/23/2025, 12:59:22.613 PM","Microsoft Corporation","WMI Provider Host","Wmiprvse.exe","Wmiprvse.exe","Microsoft® Windows® Operating System","10.0.17763.1","9/23/2025, 12:59:22.416 PM",,false,,,0,false,,,4785074604081262,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=RootDNSServers,cn=MicrosoftDNS,DC=DomainDnsZones,DC=north,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=176164))""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1089238,,,"1/5/2026, 12:18:48.138 AM","1/5/2026, 12:18:48.138 AM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=north.sevenkingdoms.local,cn=MicrosoftDNS,DC=DomainDnsZones,DC=north,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=176164))""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1089241,,,"1/5/2026, 12:18:48.140 AM","1/5/2026, 12:18:48.140 AM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=_msdcs.sevenkingdoms.local,cn=MicrosoftDNS,DC=ForestDnsZones,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=176164))""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1089239,,,"1/5/2026, 12:18:48.139 AM","1/5/2026, 12:18:48.139 AM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=essos.local,cn=MicrosoftDNS,DC=ForestDnsZones,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=176164))""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1089240,,,"1/5/2026, 12:18:48.139 AM","1/5/2026, 12:18:48.139 AM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=RootDNSServers,cn=MicrosoftDNS,DC=DomainDnsZones,DC=north,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=176168))""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1089288,,,"1/5/2026, 12:27:48.169 AM","1/5/2026, 12:27:48.169 AM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=essos.local,cn=MicrosoftDNS,DC=ForestDnsZones,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=176168))""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1089290,,,"1/5/2026, 12:27:48.170 AM","1/5/2026, 12:27:48.170 AM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=north.sevenkingdoms.local,cn=MicrosoftDNS,DC=DomainDnsZones,DC=north,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=176168))""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1089291,,,"1/5/2026, 12:27:48.170 AM","1/5/2026, 12:27:48.170 AM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
